"1",1,-0.00950670347990444,0.00117327382310809,0.00124834264386217,-0.00161776222869795,-0.0017481840672691,0.00325667290395601,-0.00798147279675986,0.00142616601500689,-0.0032504245044386,-0.00565937085512244,0.00427014615219287,-0.00127276426028105,-0.00216670618562091,-0.00181526204083126
"1",4,-0.00225968719435557,0.00105541835981194,-0.00397188594121307,0.00363993717962397,0.00339290054423262,0.00182305884555152,0.00178799694345053,-0.000758808576672553,0.00141307322761621,0.0027089691605627,-0.00390322109805143,0.00208061899478517,-0.00128451790879324,0.00302167677540022
"1",11,0.00388923798324356,0.00308352442182569,-0.00171571414473687,0.000745184437270128,0.00247778740638653,-0.001141657265298,-0.00290338060296642,-0.0026581674316827,0.00336384869239243,-0.00818938277163279,-0.000227788131432302,-0.0059030575287416,-0.0049218211947405,-0.000205970416870956
"1",6,0.00155585165423659,-0.00150007726751538,0.00126673318307543,-0.000794619285262715,0.00251949624555373,-0.00110824648440484,0.00445060770437187,0.000953600378091186,0.00313395600212336,-0.000760181819180138,8.64859644719453e-06,-0.00411641458791483,-0.00242946458641659,-0.000294534854494246
"1",10,-0.000919660024921636,-0.00135677577029514,0.00205006874366019,-0.00162311996925505,0.000938262500809491,-0.000210823547156255,4.02654890359071e-05,0.000152416923062818,-0.000473449304561779,-0.000917596764041452,0.0022189332272793,-0.00472562140559226,-0.00147415481877036,-0.00109260077342992
"1",2,-0.00590390110141817,0.000854781889522791,0.00418251534555915,-0.00445188679522117,-8.45788040037698e-05,0.000183544026204812,-0.00111510817826076,0.0053171148556076,0.00542852868614567,0.00290118308564409,0.00140067965239396,-0.00528900830200007,-0.00634286030764342,-0.00431272248727837
"1",17,-0.00481711816978706,0.00400539826803753,0.00509702387259912,-0.00635823186013484,0.00457685560234066,-0.00130354501683023,-0.00226815320434222,0.000768987240331696,0.00639309820220915,0.0032449086457908,0.00108208428292813,-0.00230513803636844,-0.00284763158447172,-0.00696022866005752
"1",5,0.00425214307852934,0.00023561610622184,-0.00533245757092054,0.00525866830862883,-0.00468329792923984,-0.00103035068538278,0.00037289676162425,-0.000224441871366461,-0.00272622504963934,-0.00637441734797341,0.000615959420753181,-0.000331753492330148,0.000522214272018846,0.00473617760185628
"1",8,-0.00544227527059062,-0.000568452023222495,0.00195416633568017,-0.00177536439697426,7.95699460668761e-05,0.000999577872711479,-0.00279855080340529,0.00330255116636671,0.000100239182205339,-0.00521869789556142,-0.00197128783384659,-0.000379795126449451,-0.00163067677543612,-0.00145837502871469
"1",16,0.00966848782088948,-0.00478266827113083,-0.0028887492336215,0.00439447415310528,0.00645262695653566,-0.00148061184010442,0.00313103755878569,-0.000515288993870984,0.00508484025478184,0.00303005404975143,0.00368252947910354,-0.00310467172173309,0.00199223665550797,0.00538980026148885
"1",15,0.00208939264832651,0.00255285020421102,0.00562461416477271,-0.0064286172016789,-0.00344015021540544,-0.00455617612637755,0.0073831879317222,0.00256270200338366,-0.00464072910828319,1.74785910209173e-05,-0.0011316977716305,-0.00697750463611906,-0.00621793149352524,-0.00660682440441732
"1",3,-0.00734453820151385,-0.00245877983663264,0.000149971762932339,0.000624008224562271,0.00107856928429082,-0.002470526651313,0.000237636155195798,0.00390177578276226,0.00288648513050595,-0.00539868543232786,0.00505642871315925,0.00351175121681713,-0.00274480174116782,0.00127710899642058
"1",18,0.00272853191400188,-0.00272657476171141,0.00375068574446247,-0.0028926637916735,0.000252044021635221,0.00032734224683091,-0.00581721090062102,-0.0032129868018809,0.00681591651700701,0.00279936798370476,-0.00254899008729908,-0.000252877307203042,-0.00127941996239076,-0.00185845534228012
